C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_47_695.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_47_695.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_47_695.jpg, -0.7250718, 0, 0, 0.000102928
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_47_798.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_47_798.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_47_798.jpg, -1, 0, 0, 0.0001055125
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_47_902.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_47_902.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_47_902.jpg, -0.8529047, 0, 0, 0.0001047141
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_006.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_006.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_006.jpg, -0.5538434, 0, 0, 9.763394E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_109.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_109.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_109.jpg, -0.2578985, 0, 0, 8.973899E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_213.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_213.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_213.jpg, 0, 0, 0, 7.780611E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_315.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_315.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_315.jpg, 0, 0, 0, 7.865275E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_417.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_417.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_417.jpg, 0, 0, 0, 7.778351E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_519.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_519.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_519.jpg, 0, 0, 0, 7.799052E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_620.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_620.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_620.jpg, 0, 0, 0, 7.79668E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_724.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_724.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_724.jpg, 0, 0, 0, 7.827637E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_824.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_824.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_824.jpg, -0.0372957, 0, 0, 7.966138E-05
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_48_925.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_48_925.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_48_925.jpg, -0.1667661, 0.1607448, 0, 0.05041472
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_027.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_027.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_027.jpg, 0, 0.4714321, 0, 0.4602957
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_129.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_129.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_129.jpg, 0, 0.761047, 0, 1.190196
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_231.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_231.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_231.jpg, 0, 1, 0, 2.576871
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_333.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_333.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_333.jpg, 0, 1, 0, 3.749497
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_434.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_434.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_434.jpg, 0, 1, 0, 4.918913
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_537.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_537.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_537.jpg, -0.2928594, 1, 0, 6.058894
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_640.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_640.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_640.jpg, -0.6042792, 1, 0, 7.144215
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_741.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_741.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_741.jpg, -0.9018117, 1, 0, 8.162244
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_843.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_843.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_843.jpg, -1, 1, 0, 9.157959
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_49_950.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_49_950.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_49_950.jpg, -0.9603651, 0.7351969, 0, 10.04753
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_054.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_054.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_054.jpg, -0.5937588, 0.3685907, 0, 10.73733
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_155.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_155.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_155.jpg, -0.292998, 0.06782984, 0, 10.90958
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_260.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_260.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_260.jpg, 0, 0, 0, 10.7895
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_367.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_367.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_367.jpg, 0, 0, 0, 10.67337
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_467.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_467.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_467.jpg, 0, 0.2573247, 0, 10.72082
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_574.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_574.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_574.jpg, 0, 0.6179418, 0, 11.25321
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_677.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_677.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_677.jpg, 0, 0.9269433, 0, 12.01181
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_778.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_778.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_778.jpg, 0, 1, 0, 13.16233
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_882.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_882.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_882.jpg, 0, 1, 0, 14.26226
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_50_983.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_50_983.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_50_983.jpg, 0, 1, 0, 15.24911
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_086.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_086.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_086.jpg, 0, 0.8305669, 0, 16.33317
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_189.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_189.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_189.jpg, -0.27294, 0.5217625, 0, 16.88937
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_289.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_289.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_289.jpg, -0.5699795, 0.2247229, 0, 17.07831
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_395.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_395.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_395.jpg, -0.4416645, 0, 0, 16.85008
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_495.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_495.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_495.jpg, -0.1414457, 0, 0, 16.61634
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_599.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_599.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_599.jpg, 0, 0, 0, 16.43266
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_700.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_700.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_700.jpg, 0, 0, 0, 16.26664
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_803.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_803.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_803.jpg, 0, 0, 0, 16.09532
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_51_907.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_51_907.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_51_907.jpg, 0, 0, 0, 15.92849
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_009.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_009.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_009.jpg, 0, 0, 0, 15.76706
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_111.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_111.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_111.jpg, 0, 0.3392749, 0, 15.82177
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_214.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_214.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_214.jpg, 0, 0.3003538, 0, 16.15298
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_319.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_319.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_319.jpg, 0, 0.004805507, 0, 16.16637
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_421.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_421.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_421.jpg, 0, 0, 0, 15.99708
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_523.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_523.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_523.jpg, 0, 0.1206621, 0, 15.85221
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_629.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_629.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_629.jpg, 0, 0.4355694, 0, 16.04259
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_735.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_735.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_735.jpg, 0, 0.790812, 0, 16.82563
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_835.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_835.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_835.jpg, 0, 1, 0, 17.78335
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_52_935.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_52_935.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_52_935.jpg, 0, 0.8609215, 0, 18.7811
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_039.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_039.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_039.jpg, 0, 0.8911123, 0, 19.55571
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_142.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_142.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_142.jpg, 0, 1, 0, 20.5478
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_247.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_247.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_247.jpg, 0, 1, 0, 21.56318
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_349.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_349.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_349.jpg, 0, 1, 0, 22.55049
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_452.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_452.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_452.jpg, -0.1255197, 1, 0, 23.72637
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_558.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_558.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_558.jpg, -0.4404216, 1, 0, 24.59126
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_664.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_664.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_664.jpg, -0.7343199, 0.9261376, 0, 25.27934
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_770.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_770.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_770.jpg, -1, 0.6365113, 0, 25.53375
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_875.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_875.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_875.jpg, -0.686595, 0.2676271, 0, 25.67757
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_53_977.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_53_977.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_53_977.jpg, -0.3815304, 0, 0, 25.6405
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_078.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_078.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_078.jpg, -0.09585746, 0, 0, 25.40033
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_183.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_183.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_183.jpg, 0, 0, 0, 25.11023
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_286.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_286.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_286.jpg, 0, 0, 0, 24.84054
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_389.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_389.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_389.jpg, 0.1976175, 0.3104598, 0, 24.7469
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_490.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_490.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_490.jpg, 0.4981224, 0.08806646, 0, 24.57143
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_592.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_592.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_592.jpg, 0.6029968, 0, 0, 23.99043
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_694.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_694.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_694.jpg, 0.297202, 0, 0, 23.73779
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_796.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_796.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_796.jpg, 0.003357388, 0, 0, 23.49253
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_897.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_897.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_897.jpg, 0, 0, 0, 23.2161
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_54_997.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_54_997.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_54_997.jpg, 0, 0, 0, 22.98591
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_100.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_100.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_100.jpg, 0, 0, 0, 22.75694
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_201.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_201.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_201.jpg, 0, 0, 0, 22.53387
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_302.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_302.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_302.jpg, 0, 0, 0, 22.31242
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_410.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_410.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_410.jpg, 0, 0, 0, 22.09354
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_512.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_512.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_512.jpg, 0, 0.1276227, 0, 21.86426
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_617.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_617.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_617.jpg, 0, 0.443616, 0, 21.99758
C:\Users\Kruthika\Desktop\IMG\center_2021_12_29_10_30_55_722.jpg, C:\Users\Kruthika\Desktop\IMG\left_2021_12_29_10_30_55_722.jpg, C:\Users\Kruthika\Desktop\IMG\right_2021_12_29_10_30_55_722.jpg, 0, 0.7255937, 0, 22.4862
